InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV024445,SC3384,PARTY BUNTING,9,2024-07-28 00:00:00,24.2,2295.0,United Kingdom
INV023138,SC7975,LUNCH BAG RED RETROSPOT,1,2024-12-14 00:00:00,20.7,2151.0,United Kingdom
INV020424,SC1951,CREAM CUPID HEARTS COAT HANGER,8,2024-12-18 00:00:00,31.42,2016.0,United Kingdom
INV023412,SC4342,PARTY BUNTING,8,2024-10-12 00:00:00,22.64,2171.0,United Kingdom
INV024152,SC6657,LUNCH BAG RED RETROSPOT,9,2024-09-22 00:00:00,26.7,2253.0,United Kingdom
INV024261,SC3989,CREAM CUPID HEARTS COAT HANGER,6,2024-08-09 00:00:00,72.28,2268.0,Netherlands
INV024232,SC5055,,8,2024-11-17 00:00:00,75.46,,France
INV024986,SC6679,,1,2024-07-23 00:00:00,69.18,2409.0,Belgium
INV024842,SC6430,JUMBO BAG RED RETROSPOT,3,2024-04-21 00:00:00,38.94,2358.0,United Kingdom
INV022442,SC8893,REGENCY CAKESTAND 3 TIER,3,2024-09-15 00:00:00,49.49,2100.0,United Kingdom
CINV024611,SC6804,CREAM CUPID HEARTS COAT HANGER,-1,2024-10-18 00:00:00,13.37,2320.0,United Kingdom
INV021809,SC4280,GLASS STAR FROSTED T-LIGHT HOLDER,2,2024-12-15 00:00:00,78.44,2068.0,United Kingdom
INV023721,SC3359,LUNCH BAG RED RETROSPOT,6,2024-10-29 00:00:00,37.04,2193.0,United Kingdom
INV023054,SC2422,PACK OF 72 RETROSPOT CAKE CASES,4,2024-10-15 00:00:00,28.49,2145.0,United Kingdom
INV022900,SC9728,JUMBO BAG RED RETROSPOT,3,2024-11-10 00:00:00,69.34,,United Kingdom
INV022434,SC8017,JUMBO BAG RED RETROSPOT,2,2024-10-21 00:00:00,51.08,2099.0,United Kingdom
INV023521,SC6009,,8,2024-10-01 00:00:00,60.63,2179.0,France
INV021332,SC5371,WHITE HANGING HEART T-LIGHT HOLDER,8,2024-12-05 00:00:00,38.75,2051.0,France
INV023312,SC2198,PARTY BUNTING,2,2024-10-31 00:00:00,67.29,2163.0,United Kingdom
INV024444,SC9976,REGENCY CAKESTAND 3 TIER,2,2024-10-22 00:00:00,11.34,2295.0,United Kingdom
INV022610,SC8689,JUMBO BAG RED RETROSPOT,2,2024-11-16 00:00:00,40.54,2113.0,United Kingdom
INV024166,SC7746,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-10-31 00:00:00,53.59,2255.0,Belgium
INV020826,SC3545,ASSORTED COLOUR BIRD ORNAMENT,4,2024-12-10 00:00:00,18.01,2032.0,United Kingdom
INV024392,SC2378,PARTY BUNTING,6,2024-09-26 00:00:00,38.8,2286.0,Netherlands
INV021682,SC7299,LUNCH BAG RED RETROSPOT,9,2024-12-16 00:00:00,63.2,2064.0,United Kingdom
CINV023172,SC5135,JUMBO BAG RED RETROSPOT,-5,2024-10-16 00:00:00,10.45,2153.0,United Kingdom
INV022260,SC5480,LUNCH BAG RED RETROSPOT,1,2024-11-26 00:00:00,70.55,2088.0,United Kingdom
INV020827,SC8832,PACK OF 72 RETROSPOT CAKE CASES,7,2024-12-12 00:00:00,8.1,2033.0,United Kingdom
INV020395,SC7026,,8,2024-12-08 00:00:00,26.7,2015.0,Germany
INV022115,SC7240,VINTAGE UNION JACK MEMOBOARD,6,2024-11-26 00:00:00,79.36,2079.0,United Kingdom
INV022070,SC9895,VINTAGE UNION JACK MEMOBOARD,4,2024-12-02 00:00:00,35.32,2078.0,United Kingdom
CINV022640,SC9116,VINTAGE UNION JACK MEMOBOARD,-5,2024-10-19 00:00:00,41.45,2116.0,United Kingdom
INV022418,SC4154,JUMBO BAG RED RETROSPOT,6,2024-11-19 00:00:00,26.6,2099.0,Germany
INV023939,SC7614,REGENCY CAKESTAND 3 TIER,3,2024-10-13 00:00:00,42.57,2219.0,United Kingdom
INV024165,SC9677,ASSORTED COLOUR BIRD ORNAMENT,7,2024-08-01 00:00:00,5.49,2254.0,Spain
INV023862,SC3166,GLASS STAR FROSTED T-LIGHT HOLDER,4,2024-09-24 00:00:00,74.24,2208.0,Germany
INV023150,SC8340,PARTY BUNTING,2,2024-10-13 00:00:00,12.53,,Belgium
INV020212,SC4610,LUNCH BAG RED RETROSPOT,4,2024-12-15 00:00:00,16.18,2008.0,United Kingdom
INV021496,SC9457,,8,2024-11-28 00:00:00,70.7,2057.0,France
INV023592,SC6426,GLASS STAR FROSTED T-LIGHT HOLDER,6,2024-11-11 00:00:00,35.26,2184.0,Netherlands
INV020689,SC9403,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-12-11 00:00:00,58.07,2027.0,United Kingdom
INV024855,SC4576,CREAM CUPID HEARTS COAT HANGER,4,2024-06-20 00:00:00,23.16,2363.0,Belgium
INV020625,SC3807,CREAM CUPID HEARTS COAT HANGER,8,2024-12-10 00:00:00,9.24,2024.0,Belgium
INV020542,SC2442,WHITE HANGING HEART T-LIGHT HOLDER,9,2024-11-14 00:00:00,6.88,2021.0,United Kingdom
INV023256,SC9222,CREAM CUPID HEARTS COAT HANGER,4,2024-11-14 00:00:00,54.34,2160.0,France
INV024237,SC8374,PARTY BUNTING,4,2024-09-30 00:00:00,63.11,2264.0,United Kingdom
INV021822,SC1887,ASSORTED COLOUR BIRD ORNAMENT,5,2024-11-19 00:00:00,43.42,2068.0,United Kingdom
INV020371,SC7389,VINTAGE UNION JACK MEMOBOARD,6,2024-12-08 00:00:00,78.34,2014.0,United Kingdom
INV022203,SC9443,PARTY BUNTING,1,2024-09-06 00:00:00,-2.5,2084.0,France
INV021318,SC5129,LUNCH BAG RED RETROSPOT,6,2024-11-26 00:00:00,55.32,2051.0,United Kingdom
INV021014,SC3713,ASSORTED COLOUR BIRD ORNAMENT,2,2024-12-17 00:00:00,61.24,2040.0,Germany
INV023177,SC6079,VINTAGE UNION JACK MEMOBOARD,9,2024-11-14 00:00:00,50.47,2153.0,United Kingdom
INV022304,SC1395,LUNCH BAG RED RETROSPOT,2,2024-12-05 00:00:00,46.71,2090.0,United Kingdom
INV020407,SC7348,REGENCY CAKESTAND 3 TIER,3,2024-12-01 00:00:00,76.27,2016.0,Spain
INV020551,SC9285,CREAM CUPID HEARTS COAT HANGER,4,2024-12-19 00:00:00,31.05,2021.0,United Kingdom
INV022301,SC3636,VINTAGE UNION JACK MEMOBOARD,8,2024-11-09 00:00:00,N/A,2090.0,United Kingdom
INV023537,SC3762,LUNCH BAG RED RETROSPOT,8,2024-11-27 00:00:00,33.8,2180.0,United Kingdom
INV022498,SC7116,PACK OF 72 RETROSPOT CAKE CASES,9,2024-11-10 00:00:00,77.21,2105.0,Spain
INV024615,SC3567,REGENCY CAKESTAND 3 TIER,3,2024-11-04 00:00:00,20.64,2321.0,Netherlands
INV023860,SC8304,,5,2024-08-31 00:00:00,27.05,2208.0,Germany
INV020500,SC8542,WHITE HANGING HEART T-LIGHT HOLDER,6,2024-11-17 00:00:00,5.72,2019.0,United Kingdom
INV023968,SC8229,JUMBO BAG RED RETROSPOT,8,2024-09-29 00:00:00,36.61,2225.0,United Kingdom
INV023381,SC7132,,6,2024-11-05 00:00:00,69.35,2169.0,United Kingdom
INV024061,SC7367,REGENCY CAKESTAND 3 TIER,1,2024-09-14 00:00:00,72.86,,Spain
INV020601,SC6302,JUMBO BAG RED RETROSPOT,9,2024-12-05 00:00:00,58.31,2023.0,United Kingdom
INV024667,SC5191,ASSORTED COLOUR BIRD ORNAMENT,6,2024-07-18 00:00:00,77.22,2328.0,United Kingdom
INV021706,SC7074,PACK OF 72 RETROSPOT CAKE CASES,3,2024-11-16 00:00:00,35.68,2064.0,United Kingdom
INV023092,SC3147,PACK OF 72 RETROSPOT CAKE CASES,8,2024-12-04 00:00:00,7.98,2148.0,United Kingdom
INV021300,SC5432,JUMBO BAG RED RETROSPOT,5,2024-11-29 00:00:00,76.35,2050.0,United Kingdom
INV024540,SC2342,PACK OF 72 RETROSPOT CAKE CASES,4,2024-06-17 00:00:00,35.77,2310.0,United Kingdom
INV025059,SC5842,GLASS STAR FROSTED T-LIGHT HOLDER,4,2024-10-17 00:00:00,47.58,2432.0,United Kingdom
INV023945,SC7781,PACK OF 72 RETROSPOT CAKE CASES,6,2024-09-19 00:00:00,53.55,2220.0,United Kingdom
INV021993,SC1789,JUMBO BAG RED RETROSPOT,1,2024-12-17 00:00:00,12.75,2075.0,Belgium
INV021833,SC1866,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-12-18 00:00:00,31.07,2069.0,United Kingdom
INV024370,SC3782,PACK OF 72 RETROSPOT CAKE CASES,7,2024-10-04 00:00:00,67.9,2283.0,United Kingdom
INV023923,SC8512,ASSORTED COLOUR BIRD ORNAMENT,1,2024-08-09 00:00:00,32.28,2217.0,United Kingdom
INV022961,SC5388,WHITE HANGING HEART T-LIGHT HOLDER,9,2024-11-13 00:00:00,9.62,2139.0,Germany
INV023839,SC9547,GLASS STAR FROSTED T-LIGHT HOLDER,3,2024-10-21 00:00:00,51.64,2203.0,Germany
INV024595,SC6939,JUMBO BAG RED RETROSPOT,6,2024-10-05 00:00:00,48.39,2318.0,Germany
INV020787,SC3718,PACK OF 72 RETROSPOT CAKE CASES,5,2024-11-24 00:00:00,62.26,2030.0,United Kingdom
INV022472,SC9079,PACK OF 72 RETROSPOT CAKE CASES,2,2024-12-01 00:00:00,54.77,2103.0,Germany
INV024466,SC6794,PACK OF 72 RETROSPOT CAKE CASES,1,2024-08-23 00:00:00,14.29,2299.0,United Kingdom
INV024195,SC2360,WHITE HANGING HEART T-LIGHT HOLDER,8,2024-10-22 00:00:00,64.27,2258.0,Germany
INV022588,SC8214,REGENCY CAKESTAND 3 TIER,6,2024-11-08 00:00:00,29.76,,United Kingdom
INV024120,SC7564,VINTAGE UNION JACK MEMOBOARD,2,2024-08-25 00:00:00,28.15,2248.0,United Kingdom
INV022670,SC1008,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-12-09 00:00:00,66.28,2118.0,United Kingdom
INV023578,SC8248,,4,2024-11-26 00:00:00,60.76,2183.0,United Kingdom
INV021505,SC1510,PACK OF 72 RETROSPOT CAKE CASES,2,2024-11-14 00:00:00,5.57,2058.0,Germany
INV022091,SC1451,GLASS STAR FROSTED T-LIGHT HOLDER,4,2024-12-06 00:00:00,75.9,2078.0,France
INV022468,SC2742,PACK OF 72 RETROSPOT CAKE CASES,4,2024-11-11 00:00:00,55.02,2103.0,Spain
INV022125,SC6862,LUNCH BAG RED RETROSPOT,7,2024-12-12 00:00:00,43.28,2079.0,United Kingdom
INV023227,SC6763,PACK OF 72 RETROSPOT CAKE CASES,6,2024-10-30 00:00:00,29.96,2157.0,Belgium
INV023170,SC3636,PARTY BUNTING,1,2024-10-16 00:00:00,11.4,2153.0,United Kingdom
INV021371,SC1532,ASSORTED COLOUR BIRD ORNAMENT,5,2024-12-05 00:00:00,55.27,2052.0,United Kingdom
INV023738,SC1818,LUNCH BAG RED RETROSPOT,5,2024-11-25 00:00:00,28.29,2195.0,United Kingdom
INV020809,SC4943,ASSORTED COLOUR BIRD ORNAMENT,6,2024-12-21 00:00:00,53.51,2032.0,United Kingdom
INV024982,SC3089,PACK OF 72 RETROSPOT CAKE CASES,4,2024-03-17 00:00:00,49.34,2408.0,United Kingdom
INV021192,SC9985,ASSORTED COLOUR BIRD ORNAMENT,1,2024-11-29 00:00:00,59.12,2046.0,Belgium
INV021954,SC4107,CREAM CUPID HEARTS COAT HANGER,8,2024-11-21 00:00:00,76.19,2073.0,United Kingdom
INV023394,SC5208,JUMBO BAG RED RETROSPOT,9,2024-10-22 00:00:00,7.14,2169.0,United Kingdom
INV021036,SC1626,PACK OF 72 RETROSPOT CAKE CASES,1,2024-11-14 00:00:00,41.65,2040.0,United Kingdom
INV022413,SC2882,VINTAGE UNION JACK MEMOBOARD,7,2024-10-11 00:00:00,78.88,2098.0,United Kingdom
INV024583,SC1562,REGENCY CAKESTAND 3 TIER,8,2024-09-18 00:00:00,51.09,2317.0,United Kingdom
INV020117,SC9813,PACK OF 72 RETROSPOT CAKE CASES,9,2024-12-21 00:00:00,50.02,2004.0,Germany
INV022265,SC5934,ASSORTED COLOUR BIRD ORNAMENT,1,2024-10-16 00:00:00,32.84,2088.0,United Kingdom
INV024397,SC7079,GLASS STAR FROSTED T-LIGHT HOLDER,5,2024-10-23 00:00:00,53.12,2287.0,United Kingdom
INV020384,SC6466,GLASS STAR FROSTED T-LIGHT HOLDER,1,2024-12-08 00:00:00,36.99,2014.0,Spain
INV022966,SC1097,LUNCH BAG RED RETROSPOT,3,2024-10-23 00:00:00,45.1,2139.0,Belgium
INV020346,SC7221,VINTAGE UNION JACK MEMOBOARD,8,2024-12-10 00:00:00,28.47,2013.0,Germany
INV023589,SC2029,JUMBO BAG RED RETROSPOT,5,2024-11-13 00:00:00,54.83,2184.0,Netherlands
INV022991,SC8270,VINTAGE UNION JACK MEMOBOARD,4,2024-11-02 00:00:00,72.0,2141.0,United Kingdom
INV024920,SC4770,VINTAGE UNION JACK MEMOBOARD,2,2024-04-10 00:00:00,9.48,2386.0,United Kingdom
INV022110,SC3814,LUNCH BAG RED RETROSPOT,8,2024-12-05 00:00:00,76.3,2079.0,United Kingdom
INV023245,SC4010,PACK OF 72 RETROSPOT CAKE CASES,4,2024-10-24 00:00:00,57.78,2158.0,Germany
INV021626,SC5947,REGENCY CAKESTAND 3 TIER,3,2024-12-19 00:00:00,47.5,2062.0,United Kingdom
INV025179,SC6562,ASSORTED COLOUR BIRD ORNAMENT,3,2024-04-04 00:00:00,54.54,2499.0,United Kingdom
INV022259,SC5802,VINTAGE UNION JACK MEMOBOARD,9,2024-11-28 00:00:00,56.9,2088.0,United Kingdom
INV021218,SC9587,LUNCH BAG RED RETROSPOT,1,2024-12-06 00:00:00,57.55,2047.0,United Kingdom
INV020352,SC2510,LUNCH BAG RED RETROSPOT,2,2024-12-17 00:00:00,59.18,2013.0,Spain
INV024139,SC1986,,4,2024-09-17 00:00:00,65.32,2251.0,United Kingdom
INV024909,SC4742,REGENCY CAKESTAND 3 TIER,3,2024-07-16 00:00:00,42.53,2382.0,United Kingdom
INV020785,SC2028,PACK OF 72 RETROSPOT CAKE CASES,5,,64.08,2030.0,United Kingdom
INV025151,SC4094,REGENCY CAKESTAND 3 TIER,7,2024-06-23 00:00:00,79.62,2480.0,United Kingdom
INV024016,SC9382,REGENCY CAKESTAND 3 TIER,8,2024-10-28 00:00:00,31.11,2232.0,United Kingdom
INV021901,SC9337,VINTAGE UNION JACK MEMOBOARD,1,2024-12-17 00:00:00,35.55,2071.0,United Kingdom
INV020716,SC8175,GLASS STAR FROSTED T-LIGHT HOLDER,7,2024-12-15 00:00:00,73.49,2028.0,Netherlands
INV023042,SC1444,REGENCY CAKESTAND 3 TIER,5,2024-11-23 00:00:00,66.87,2144.0,France
INV022153,SC5187,REGENCY CAKESTAND 3 TIER,8,2024-11-01 00:00:00,20.49,,United Kingdom
INV020840,SC8239,REGENCY CAKESTAND 3 TIER,9,2024-11-26 00:00:00,53.18,2033.0,Netherlands
INV020558,SC3722,CREAM CUPID HEARTS COAT HANGER,3,2024-12-09 00:00:00,43.97,2022.0,Netherlands
INV022408,SC3411,PACK OF 72 RETROSPOT CAKE CASES,3,2024-11-27 00:00:00,67.01,2098.0,United Kingdom
INV024174,SC1858,VINTAGE UNION JACK MEMOBOARD,2,2024-09-27 00:00:00,54.53,2255.0,United Kingdom
INV021007,SC5462,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-12-05 00:00:00,77.24,2039.0,United Kingdom
INV023322,SC6040,PACK OF 72 RETROSPOT CAKE CASES,1,2024-10-09 00:00:00,61.85,2164.0,United Kingdom
INV021858,SC4953,ASSORTED COLOUR BIRD ORNAMENT,7,2024-12-04 00:00:00,19.56,2070.0,United Kingdom
INV020377,SC4667,JUMBO BAG RED RETROSPOT,7,2024-11-21 00:00:00,2.64,2014.0,United Kingdom
INV021856,SC7179,LUNCH BAG RED RETROSPOT,8,2024-11-17 00:00:00,50.72,2070.0,United Kingdom
INV023815,SC9141,PARTY BUNTING,7,2024-10-01 00:00:00,39.24,2200.0,Spain
INV023787,SC4680,PARTY BUNTING,5,2024-10-30 00:00:00,21.42,2198.0,United Kingdom
INV021397,SC5121,LUNCH BAG RED RETROSPOT,3,2024-12-12 00:00:00,22.89,2053.0,Spain
INV023382,SC4330,CREAM CUPID HEARTS COAT HANGER,1,2024-11-17 00:00:00,35.42,2169.0,United Kingdom
INV022692,SC8368,CREAM CUPID HEARTS COAT HANGER,8,2024-11-24 00:00:00,67.27,2119.0,United Kingdom
INV022915,SC6620,PARTY BUNTING,5,2024-10-12 00:00:00,30.25,2136.0,United Kingdom
INV020539,SC2557,PACK OF 72 RETROSPOT CAKE CASES,8,2024-11-22 00:00:00,71.98,2021.0,Germany
INV020156,SC2451,GLASS STAR FROSTED T-LIGHT HOLDER,1,2024-11-14 00:00:00,55.74,2006.0,Belgium
INV021111,SC7600,VINTAGE UNION JACK MEMOBOARD,7,2024-12-17 00:00:00,60.5,2043.0,United Kingdom
CINV020226,SC6499,LUNCH BAG RED RETROSPOT,-2,2024-11-22 00:00:00,27.73,2008.0,France
INV021971,SC6063,REGENCY CAKESTAND 3 TIER,3,2024-11-29 00:00:00,34.31,2074.0,United Kingdom
INV023650,SC1613,CREAM CUPID HEARTS COAT HANGER,3,2024-11-22 00:00:00,44.84,2188.0,Netherlands
INV024660,SC7829,PARTY BUNTING,7,2024-08-11 00:00:00,68.48,2327.0,Germany
INV020574,SC2080,LUNCH BAG RED RETROSPOT,6,2024-11-22 00:00:00,49.69,2022.0,France
INV021373,SC1821,REGENCY CAKESTAND 3 TIER,6,2024-11-16 00:00:00,13.08,2053.0,United Kingdom
INV023401,SC4863,,8,2024-10-20 00:00:00,77.37,2170.0,United Kingdom
INV023205,SC1910,JUMBO BAG RED RETROSPOT,1,2024-10-24 00:00:00,5.67,,Belgium
INV024705,SC2154,ASSORTED COLOUR BIRD ORNAMENT,4,2024-09-28 00:00:00,18.64,2333.0,Germany
INV020282,SC6537,GLASS STAR FROSTED T-LIGHT HOLDER,5,2024-11-22 00:00:00,8.11,2011.0,United Kingdom
INV022453,SC7253,VINTAGE UNION JACK MEMOBOARD,9,2024-10-10 00:00:00,16.1,2101.0,United Kingdom
INV022410,SC5631,PACK OF 72 RETROSPOT CAKE CASES,4,2024-11-29 00:00:00,72.27,,United Kingdom
INV021080,SC4856,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-11-27 00:00:00,50.27,2042.0,United Kingdom
INV022142,SC1678,PACK OF 72 RETROSPOT CAKE CASES,1,2024-10-13 00:00:00,11.76,2080.0,United Kingdom
INV020638,SC2100,VINTAGE UNION JACK MEMOBOARD,3,2024-11-24 00:00:00,24.92,2024.0,Germany
INV023170,SC4445,REGENCY CAKESTAND 3 TIER,9,2024-10-16 00:00:00,45.78,2153.0,Germany
INV020994,SC3427,PARTY BUNTING,1,2024-12-04 00:00:00,74.94,2039.0,United Kingdom
CINV024582,SC4575,ASSORTED COLOUR BIRD ORNAMENT,-2,2024-07-04 00:00:00,60.62,2317.0,United Kingdom
INV023362,SC2837,VINTAGE UNION JACK MEMOBOARD,6,2024-11-22 00:00:00,33.52,2167.0,France
INV021075,SC7376,PACK OF 72 RETROSPOT CAKE CASES,1,2024-11-25 00:00:00,6.21,2042.0,United Kingdom
INV020619,SC8104,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-12-13 00:00:00,65.47,2023.0,United Kingdom
INV021927,SC9437,PARTY BUNTING,9,2024-11-16 00:00:00,44.38,2072.0,United Kingdom
INV024038,SC4769,JUMBO BAG RED RETROSPOT,3,2024-09-12 00:00:00,29.96,2235.0,United Kingdom
INV025061,SC3591,PARTY BUNTING,1,2024-09-12 00:00:00,52.22,2432.0,United Kingdom
INV021587,SC6166,PACK OF 72 RETROSPOT CAKE CASES,3,2024-11-10 00:00:00,67.68,2061.0,France
INV022231,SC5092,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-10-20 00:00:00,29.22,2086.0,United Kingdom
INV023763,SC7862,GLASS STAR FROSTED T-LIGHT HOLDER,3,2024-12-04 00:00:00,51.36,2197.0,Spain
CINV021883,SC1900,LUNCH BAG RED RETROSPOT,-1,2024-11-27 00:00:00,68.88,2071.0,United Kingdom
INV022990,SC8190,PARTY BUNTING,8,2024-11-17 00:00:00,54.14,2141.0,United Kingdom
INV021419,SC2493,CREAM CUPID HEARTS COAT HANGER,9,2024-11-22 00:00:00,30.16,2054.0,United Kingdom
INV023407,SC3051,PARTY BUNTING,1,2024-11-12 00:00:00,32.33,2170.0,United Kingdom
INV024846,SC2959,REGENCY CAKESTAND 3 TIER,3,2024-05-04 00:00:00,24.83,2359.0,Germany
INV025137,SC2924,JUMBO BAG RED RETROSPOT,5,2024-03-30 00:00:00,56.71,2470.0,United Kingdom
INV020048,SC4690,LUNCH BAG RED RETROSPOT,2,2024-12-07 00:00:00,78.76,2002.0,United Kingdom
INV021826,SC4249,WHITE HANGING HEART T-LIGHT HOLDER,5,2024-12-14 00:00:00,59.14,2069.0,France
INV021285,SC7599,PARTY BUNTING,5,,63.67,2050.0,United Kingdom
INV025109,SC4462,PACK OF 72 RETROSPOT CAKE CASES,1,2024-07-23 00:00:00,53.92,2450.0,Spain
INV022152,SC4032,REGENCY CAKESTAND 3 TIER,5,2024-11-17 00:00:00,49.0,2080.0,United Kingdom
INV022410,SC8676,WHITE HANGING HEART T-LIGHT HOLDER,7,2024-11-29 00:00:00,14.81,2098.0,France
INV020456,SC5374,WHITE HANGING HEART T-LIGHT HOLDER,8,2024-12-24 00:00:00,9.44,2017.0,Spain
INV020824,SC4377,ASSORTED COLOUR BIRD ORNAMENT,6,2024-11-19 00:00:00,79.12,2032.0,United Kingdom
INV023940,SC5543,ASSORTED COLOUR BIRD ORNAMENT,5,2024-09-21 00:00:00,17.19,2220.0,United Kingdom
INV024949,SC4497,PARTY BUNTING,8,2024-07-23 00:00:00,62.14,2396.0,United Kingdom
CINV024938,SC7563,REGENCY CAKESTAND 3 TIER,-1,2024-08-22 00:00:00,22.9,2392.0,Netherlands
INV024394,SC2710,ASSORTED COLOUR BIRD ORNAMENT,8,2024-08-22 00:00:00,18.23,2286.0,Spain
INV020130,SC1364,VINTAGE UNION JACK MEMOBOARD,3,2024-11-24 00:00:00,0.0,2005.0,United Kingdom
INV022829,SC2706,GLASS STAR FROSTED T-LIGHT HOLDER,9,2024-11-02 00:00:00,72.76,2129.0,Belgium
INV022065,SC3487,GLASS STAR FROSTED T-LIGHT HOLDER,1,2024-12-13 00:00:00,74.21,2077.0,United Kingdom
INV022798,SC3812,CREAM CUPID HEARTS COAT HANGER,4,2024-12-02 00:00:00,34.51,2127.0,United Kingdom
INV021183,SC1689,WHITE HANGING HEART T-LIGHT HOLDER,3,2024-11-26 00:00:00,32.51,2045.0,Spain
INV025015,SC3093,WHITE HANGING HEART T-LIGHT HOLDER,1,2024-07-14 00:00:00,61.74,2418.0,United Kingdom
INV021237,SC1914,PARTY BUNTING,1,2024-11-30 00:00:00,65.53,2048.0,United Kingdom
INV021134,SC1430,GLASS STAR FROSTED T-LIGHT HOLDER,8,2024-12-06 00:00:00,41.95,2043.0,France
INV024679,SC2116,GLASS STAR FROSTED T-LIGHT HOLDER,8,2024-07-05 00:00:00,63.06,2330.0,United Kingdom
INV024252,SC3364,ASSORTED COLOUR BIRD ORNAMENT,2,2024-10-13 00:00:00,39.43,2266.0,United Kingdom
INV023183,SC1090,,9,2024-11-11 00:00:00,30.27,2154.0,United Kingdom
INV024480,SC5212,GLASS STAR FROSTED T-LIGHT HOLDER,8,2024-08-02 00:00:00,74.7,2300.0,Germany
INV021396,SC6766,CREAM CUPID HEARTS COAT HANGER,8,2024-11-18 00:00:00,11.65,2053.0,United Kingdom
INV021751,SC9677,PARTY BUNTING,7,2024-11-27 00:00:00,14.84,2066.0,United Kingdom
INV024914,SC8634,VINTAGE UNION JACK MEMOBOARD,4,2024-05-09 00:00:00,46.0,2384.0,United Kingdom
INV021442,SC9408,GLASS STAR FROSTED T-LIGHT HOLDER,3,2024-12-14 00:00:00,22.19,2055.0,United Kingdom
INV021798,SC8080,CREAM CUPID HEARTS COAT HANGER,2,2024-12-08 00:00:00,34.34,,United Kingdom
INV021809,SC8689,PACK OF 72 RETROSPOT CAKE CASES,4,2024-12-15 00:00:00,30.34,,United Kingdom
INV022869,SC3942,ASSORTED COLOUR BIRD ORNAMENT,2,2024-10-05 00:00:00,0.0,2132.0,United Kingdom
INV020950,SC2114,LUNCH BAG RED RETROSPOT,1,2024-11-27 00:00:00,-2.5,,United Kingdom
INV025128,SC7294,PACK OF 72 RETROSPOT CAKE CASES,1,2023-07-28 00:00:00,69.32,2464.0,United Kingdom
INV023113,SC7513,LUNCH BAG RED RETROSPOT,4,2024-10-07 00:00:00,34.71,2150.0,United Kingdom
INV024983,SC5988,VINTAGE UNION JACK MEMOBOARD,8,2024-06-10 00:00:00,47.99,2408.0,Belgium
INV020671,SC5751,PARTY BUNTING,6,2024-11-30 00:00:00,2.97,2026.0,France
INV023614,SC4423,CREAM CUPID HEARTS COAT HANGER,2,2024-11-06 00:00:00,6.75,,United Kingdom
INV024586,SC5117,LUNCH BAG RED RETROSPOT,8,2024-08-19 00:00:00,14.96,2317.0,United Kingdom
INV023109,SC9535,PARTY BUNTING,6,2024-10-28 00:00:00,35.93,2149.0,Spain
INV024028,SC5001,PARTY BUNTING,1,2024-08-04 00:00:00,44.56,2234.0,United Kingdom
INV022070,SC8616,WHITE HANGING HEART T-LIGHT HOLDER,4,2024-12-02 00:00:00,67.75,2078.0,United Kingdom
INV022797,SC2487,VINTAGE UNION JACK MEMOBOARD,7,2024-11-30 00:00:00,57.27,2126.0,United Kingdom
INV024844,SC2406,VINTAGE UNION JACK MEMOBOARD,7,2024-07-20 00:00:00,58.52,2358.0,France
INV020574,SC6177,ASSORTED COLOUR BIRD ORNAMENT,9,2024-11-22 00:00:00,19.48,2022.0,United Kingdom
INV022540,SC6709,GLASS STAR FROSTED T-LIGHT HOLDER,1,2024-09-27 00:00:00,27.39,2108.0,United Kingdom
INV021922,SC3974,LUNCH BAG RED RETROSPOT,9,2024-12-07 00:00:00,-1.0,2072.0,United Kingdom
INV022935,SC3587,PARTY BUNTING,5,2024-10-21 00:00:00,19.91,2137.0,Germany
INV022424,SC4398,GLASS STAR FROSTED T-LIGHT HOLDER,3,2024-11-30 00:00:00,64.3,,France
INV024687,SC7938,GLASS STAR FROSTED T-LIGHT HOLDER,2,2024-10-10 00:00:00,34.71,2331.0,Germany
INV024330,SC8690,JUMBO BAG RED RETROSPOT,5,2024-10-05 00:00:00,4.54,2278.0,United Kingdom
INV022250,SC2120,WHITE HANGING HEART T-LIGHT HOLDER,4,2024-10-29 00:00:00,66.26,2087.0,United Kingdom
INV022778,SC8858,GLASS STAR FROSTED T-LIGHT HOLDER,6,2024-10-29 00:00:00,41.05,2125.0,Belgium
INV021965,SC1311,JUMBO BAG RED RETROSPOT,9,2024-11-23 00:00:00,65.78,,United Kingdom
INV023950,SC9114,VINTAGE UNION JACK MEMOBOARD,4,2024-09-28 00:00:00,70.41,2221.0,United Kingdom
INV023677,SC2514,PACK OF 72 RETROSPOT CAKE CASES,3,2024-11-28 00:00:00,60.44,,United Kingdom
INV021982,SC3917,PACK OF 72 RETROSPOT CAKE CASES,6,2024-12-01 00:00:00,28.15,2074.0,United Kingdom
INV022648,SC2513,PACK OF 72 RETROSPOT CAKE CASES,6,2024-11-21 00:00:00,17.66,2116.0,United Kingdom
